Name,SMILES
A18949403,NC1(c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CCCC1
A19003738,Cc1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A19097300,Nc1c(NC(=O)C23CC4CC(CC2C4)C3)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A19768070,C[Si](C)(Cl)CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A19812191,O=c1n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)[n+]([O-])c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A19812502,CCC(n1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)[Si](OC)(OC)OC
A19813543,CO[Si](CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)(OC)OC
A20111743,O=c1n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)ccn1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A20211548,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)[N+](=O)C(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A20284585,CCCCCCCCCCCCCCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20284586,CCCCCCCCCCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20284597,CCCCCCCCCCCCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20284601,CCCCCCCCCCCCCCCCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20464920,CC1CN(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A21072090,CCCCOCC(O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A21146878,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(C(F)Cc2ccccc2)C(C(F)Cc2ccccc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A21460340,COc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C)cc(OC)c1OC(=O)c1ccccc1
A21460346,COc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C)ccc1OC(C)=O
A21460370,COc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C)cc(OC)c1OC(C)=O
A21684136,O=C1C(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)[N+](=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A21873363,O=C(N(c1ccc(OCc2ccccc2)cc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(c1ccc(Oc2ccccc2)cc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A21885278,O=c1n(Cc2ccccc2Cn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A22908934,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(Cc2ccccc2)C(O)CN(CC2CCCCC2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A23042185,CCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A23109298,C=CC1(N(CCCC)C(=O)N(CC2CCCCC2)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CCN(C(=O)OC(C)(C)C)CC1
A24781270,COCCN(C(=O)c1ccc(C(F)(F)F)nc1)c1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1
A24781271,COCCN(C(=O)c1ccc(F)nc1)c1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1
A24781272,COCCN(C(=O)c1cccnc1)c1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1
A25002467,CN(C(=O)c1ccc(Cl)nc1)c1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1
A44209974,CC(c1ccccc1)c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A44340110,CC12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC1OC3(CC=C12)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C3=O
A54178962,C[Si](Cl)(Cl)CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A54543587,CC(=O)N1CC(O)C(Cc2ccccc2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A57070392,O=C(NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(S)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A57098434,N#CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A58249157,COC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A59648320,O=c1c2[nH]c(-c3ccc(Cl)nc3)nc2n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A59648329,COCCNc1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1
A66875000,CC(C)OC(=O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A66889240,O=C(NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(c1nccs1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A66966704,CO[Si](C)(CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)OC
A67054354,O=C(CNc1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1)c1cccnc1
A67054384,CNc1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1
A67127570,O=c1c2c(nc(C=Cc3ccccc3)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67507656,O=C(O)CN(C(=O)N(CC1CC1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67579441,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C2C(N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67596384,O=C1C2CCCCC2C(=O)N1c1cc(-n2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(Cl)cc1F
A67655028,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CCN(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67687774,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CCN(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CCN1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67701418,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(c2ccccc2)C(c2ccccc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67776207,CN(C)C=C1C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C1=O
A67813161,CCCCCNc1c(N)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A67864751,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CC(O)(O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A67911251,Nc1cn(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A68518360,C=Cc1[nH]c(=O)[nH]c1C=C
A68570897,O=C1C(P(=O)(O)O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A68592343,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CC(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A68640590,Cc1ccc(N(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cc1N(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A68641925,O=c1c2[nH]c(-c3ccccc3)nc2n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A68659111,NCC(N)[N+]1(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C1=O
A68659148,NCC(N)[N+]1(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C1=O
A69091231,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C(Br)(Br)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A69300227,CO[Si](OC)(OC)n1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A69325717,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A69460243,CCCCOC(=O)CN(C(=O)N(CC1CC1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A69527231,O=C1C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C1=O
A69775396,COc1ccc(C=CC2=CC(C=Cc3ccc(OC)cc3O)N(C)C(=O)N2C)c(O)c1
A69992436,O=c1c2[nH]c(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)nc2n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70008029,CC(O)Cn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A70072492,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(CC(F)c2ccccc2)C(CC(F)c2ccccc2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70078659,CCC(=O)N1CC(O)C(Cc2ccccc2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70080850,CC(C)C(=O)N1CC(O)C(Cc2ccccc2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70080955,CS(=O)(=O)N1CC(O)C(Cc2ccccc2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70082159,CC(C)(C)C(=O)N1CC(O)C(Cc2ccccc2)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70094962,COc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cc(OC)c1OC
A70111199,Cn1c(C=Cc2ccccc2)nc2c1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70257866,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(O)C(O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A70298475,NC1C=CN(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87196465,O=NN(C(=O)N(N=O)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87228581,N#CCC(=O)[N+](Cc1ccccc1)(C(=O)N(Cc1ccccc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87251413,O=C(CNc1ccc(-c2nc3c([nH]2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)cn1)c1ccc(Cl)nc1
A87292428,CCCCCNc1c(C(=O)NO)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87342161,O=C1N(CC2CO2)C(=O)[N+](CC2CO2)(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87501757,CC(O)C(=O)N(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87501758,CC(O)CN(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87666471,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C[N+]([O-])(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87689135,Nc1nc(Cl)c2c(n1)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87754731,O=CN(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A87971177,O=C(N(SC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A88251632,CCCCCN(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A88363605,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C=CN(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CCN1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A88389686,CCCCC[Se]N(C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A88444691,O=c1n(SC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A88509863,N#[N+]c1c([O-])n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A135465792,Cn1nc(OCC(=O)N2CCN(c3ncccn3)CC2)cc1-c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A135493289,Cn1nc(OCC(=O)Nc2ccc3c(c2)OCO3)cc1-c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A135522380,Cn1nc(OCC(=O)N2CCN(c3ccccn3)CC2)cc1-c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A135610065,Cn1nc(NC(=O)Cc2ccc(OCc3ccccc3)cc2)cc1-c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A135610066,Cn1nc(N)cc1-c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A135610068,Cn1nc(OCC(=O)O)cc1-c1nc2c([nH]1)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n2C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A135665337,COc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C)ccc1O
A135665345,COc1cc(C=Cc2nc3c(c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n3C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)n2C)cc(OC)c1O
A136342352,O=Cc1c(O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A920029,CC1(C)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A1415772,COc1ccc(C=C2C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C2=O)c(OC)c1
A1898864,O=C1NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C1=Cc1ccccc1
A2262426,COc1cc(C=C2C(=O)NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C2=O)ccc1OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A2288312,O=C1NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C1=Cc1ccc(Cl)cc1Cl
A2288365,O=C1NC(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C1=Cc1ccc(F)cc1
A12253337,O=C(Nc1ccccc1)N(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A12612565,CCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A12612566,CCCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A13024099,O=C(O)CCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A13206362,CC12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC1OC3(CC=C12)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C3=O
A13287508,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)C2(CCCCC2)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A13667043,O=c1n(Cc2ccc(Cn3c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c3=O)cc2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A14228545,CO[Si]CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A14953670,O=c1n(CCCP(=O)(c2ccccc2)c2ccccc2)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A15051391,O=C1N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)CN(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A15414730,O=c1n(CCCS)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A15438150,O=C(NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(c1ccccc1)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A18607414,O=C(O)C1C(C(=O)O)N(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(=O)N1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A19862817,CCO[Si](CCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O)(OCC)OCC
A20188883,C#CCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20268122,CCOC(=O)n1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20268123,O=c1n(CCCl)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A20268125,O=c1n(CCCCn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A20268126,O=c1n(CCn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A20284599,CCCCCCCCCCn1c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c1=O
A20334383,C[Si](C)(N(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)N(C(=O)NC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
A20427238,O=c1n(CCCCCCn2c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c2=O)c(=O)n(C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F)c(=O)n1C(F)(F)C(F)(OC(F)(F)F)C(F)(F)F
